NUMBER,CENTROIDER,DATA,suma por microcluster;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.46645384420667646, -0.19326508802860942]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.4664522315628942, -0.19324605841997614]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.4664477967924572, -0.1932186557833711]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.46646634219609634, -0.19310980642136127]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.4664272355841261, -0.19321408867745057]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.4664050617320127, -0.1932186557833711]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.466359101383932, -0.19325367026299678]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.46625992379067893, -0.19333283343517088]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.46589990106410684, -0.18838970228453583]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.4586708221052785, -0.1818891879587438]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.4453399021982914, -0.16392675973230159]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.42848696824945187, -0.144824077353437]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.4110704152952776, -0.13040115634198227]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.3968077904374007, -0.12516040211074317]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.37793622962184464, -0.1244738138295015]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.36222746644346, -0.12322547150002035]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.34216093657795005, -0.12165134227000164]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.3499145279301429, -0.1352643631365738]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.3711300664974544, -0.1437645087420092]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.38970369137248473, -0.1656698718873301]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.41605711306120535, -0.1800547336820591]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.4440969569955649, -0.1882641068671234]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.47190377390195665, -0.2139556009552544]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.4857616251679816, -0.23090032570958657]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.46587167979777416, -0.1971646354393499]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.4385772804563084, -0.1647564506707685]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.411112344033831, -0.1336666371914604]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.3863118983168012, -0.12587439302858985]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.35498790529997537, -0.12380625515743397]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.39669530853290824, -0.17958888886139635]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.39810274340242713, -0.17822636887957458]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.3972472358707143, -0.17761666021781716]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.3978878586171171, -0.17730305226676163]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.39759153532030206, -0.17754815362630463]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.396881972051814, -0.1781677576848542]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.39668684215301564, -0.17815710110419264]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.3966255616888603, -0.17846157484286623]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.39666063669137497, -0.17849658932303272]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.39664330077060833, -0.17851029064133525]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.3965715381218684, -0.17874701897344736]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.3965473484649914, -0.17876528739767042]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.3964663131143961, -0.1790141946792646]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.3964328507557353, -0.17903779139381845]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.3964247875367525, -0.17904844797502087]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.3963199656903331, -0.1791504466773386]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.3962901317801466, -0.1791748045763027]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.39626916741083407, -0.1791991624758076]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.39622481970653567, -0.17922504274359216]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.3968158536563836, -0.1782347419075463]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.4097395810058454, -0.1684086131687353]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.42118048238857414, -0.11832801141021337]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.4249456024820692, -0.07402784358435494]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.4292755510637716, -0.053477388577294296]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.3275128898538231, -0.12723919656310145]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.3345218429350133, -0.12833073491705482]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.3366698844660076, -0.12845556915005701]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.3361082812654364, -0.12873111788384597]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.33616875540762897, -0.1287623264419613]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.33654692037693046, -0.12884681790446623]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.3381837538257997, -0.12910485939844232]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.3388433251367514, -0.12898839819341187]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.3389618544554631, -0.12933930417732376]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.33899128520466826, -0.1293233193063314]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.33899813894085024, -0.12933093114935204]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.3390062021597615, -0.12933169233376227]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.34410618815214444, -0.12954254039808985]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.3651842488361953, -0.13313228577982594]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.3817960925381558, -0.14925112551720152]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.4009188226242658, -0.1725037849572212]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.4082684467065695, -0.17312947849051183]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.40870103840377264, -0.17341948972701351]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.408801828640808, -0.17346744434053143]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.4088022318017177, -0.17347125026258262]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.40880344128459023, -0.1734742949996827]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.40880344128459023, -0.17347353381527247]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.4141735451121476, -0.16770984593801158]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.4202237814589878, -0.15246180109401047]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.43235771651132904, -0.1372731286285991]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.44178039418825094, -0.13446511957181198]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.4511083290424284, -0.13102913342850356]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.45816566143744425, -0.12899144293051196]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.46764276584241105, -0.12909572518606038]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.4662816944818826, -0.1315330374664329]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.4661196237807636, -0.1319623454381087]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.4672895968519493, -0.1341751083353103]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.47140425748736026, -0.13990682647058647]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.4736091447120012, -0.1501744421305553]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.4746142249554132, -0.15518075158237213]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.47628613340686865, -0.1540519151955624]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.47958640892730064, -0.15352822036458952]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.4794948913920491, -0.1543700902525385]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.47829669705460237, -0.15444392513438182]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.4775488334960352, -0.15500948510413162]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.4759454624057552, -0.1571819052313768]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.4753830528832929, -0.1581805790948535]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.47556286266608827, -0.15793700010359013]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.4753757959862011, -0.15838077057797867]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.47533225460386547, -0.1582049369938176]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.47531895029255444, -0.15821407120619954]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.47191788453508715, -0.15857411140249342]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.4698254792149386, -0.15856878311216263]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.46612889648261896, -0.16315415761973454]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.4632192839207651, -0.16740841693643807]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.4620130263643355, -0.17004059240960498]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"1,""[-0.4260950006706904, -0.15059123663965013]"",""[-0.46185176198510763, -0.1703922595779271]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
--------------------,--------------------------------------,----------------------------,132;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"2,""[-0.5390292446827574, 0.12341252437286242]"",""[-0.4669833231075495, 0.08659606393121712]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"2,""[-0.5390292446827574, 0.12341252437286242]"",""[-0.47901860057576734, 0.1310185016892666]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"2,""[-0.5390292446827574, 0.12341252437286242]"",""[-0.48774615079088723, 0.16007892426734693]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"2,""[-0.5390292446827574, 0.12341252437286242]"",""[-0.49659053636745953, 0.18994150723802042]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"2,""[-0.5390292446827574, 0.12341252437286242]"",""[-0.5091615756491339, 0.2232910886279494]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"2,""[-0.5390292446827574, 0.12341252437286242]"",""[-0.5235656484814218, 0.24602376720791658]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"2,""[-0.5390292446827574, 0.12341252437286242]"",""[-0.4647010496548998, 0.0673046919679262]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"2,""[-0.5390292446827574, 0.12341252437286242]"",""[-0.4767359288081606, 0.1102682372069713]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"2,""[-0.5390292446827574, 0.12341252437286242]"",""[-0.48591869158541884, 0.14231790841812172]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"2,""[-0.5390292446827574, 0.12341252437286242]"",""[-0.4950517346436129, 0.1697398557703917]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"2,""[-0.5390292446827574, 0.12341252437286242]"",""[-0.5053171508943898, 0.1762744889286024]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"2,""[-0.5390292446827574, 0.12341252437286242]"",""[-0.5114426204243806, 0.16982801496945285]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"2,""[-0.5390292446827574, 0.12341252437286242]"",""[-0.5221067260924867, 0.15337973052073622]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"2,""[-0.5390292446827574, 0.12341252437286242]"",""[-0.530362940295026, 0.14032882231943983]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"2,""[-0.5390292446827574, 0.12341252437286242]"",""[-0.5306408591574728, 0.14018903485606588]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"2,""[-0.5390292446827574, 0.12341252437286242]"",""[-0.5384226830120831, 0.12683029256850684]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"2,""[-0.5390292446827574, 0.12341252437286242]"",""[-0.5512203193521722, 0.10488441073559553]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"2,""[-0.5390292446827574, 0.12341252437286242]"",""[-0.5697876747962163, 0.07072037147922132]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"2,""[-0.5390292446827574, 0.12341252437286242]"",""[-0.5880928475559494, 0.036392684202812615]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"2,""[-0.5390292446827574, 0.12341252437286242]"",""[-0.5975059648999513, 0.019510805355391625]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"2,""[-0.5390292446827574, 0.12341252437286242]"",""[-0.5998900922611524, 0.015595878237372332]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"2,""[-0.5390292446827574, 0.12341252437286242]"",""[-0.5998900922611524, 0.015595878237372332]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"2,""[-0.5390292446827574, 0.12341252437286242]"",""[-0.5998900922611524, 0.015595878237372332]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"2,""[-0.5390292446827574, 0.12341252437286242]"",""[-0.6007544044247854, 0.013902643995972738]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"2,""[-0.5390292446827574, 0.12341252437286242]"",""[-0.6088174933777731, -0.0006438124173297109]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"2,""[-0.5390292446827574, 0.12341252437286242]"",""[-0.5934563965669684, 0.0379469410027429]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"2,""[-0.5390292446827574, 0.12341252437286242]"",""[-0.5802883536829914, 0.06144241824961574]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"2,""[-0.5390292446827574, 0.12341252437286242]"",""[-0.5627536745710151, 0.09434385047546492]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"2,""[-0.5390292446827574, 0.12341252437286242]"",""[-0.5464966125033703, 0.12432614072928645]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
"2,""[-0.5390292446827574, 0.12341252437286242]"",""[-0.5422271380639321, 0.13422153724347938]"",";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
